fulldate,date,post_frequency,year,month,day,hour,dow,Wkend,dowNum,permalink,post,theme,type,countries,posted,total_reach,paid_reach,viral_reach,impressions,paid_impressions,engaged_users,engagement_rate,comments,likes,shares,link_clicks,photo_views,video_plays,other_clicks,interactions
24-Nov,24-Nov,1,2014,11,24,9,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152838213074076:0,"'Tis the season for fun, friends...and anything but perfection. Introducing #holidaytruth, where we celebrate what actually happens during the holidays.   Tag a friend who can relate in the comments below every day this week and you could each win a $100 Banana Republic shopping spree. Official rules: http://on.fb.me/1rj9YI5",#holidaytruth,Photo,,11/24/2014 9:16,15688,0,,31083,0,1971,0.13,920,757,64,40,892,,893,1741
25-Nov,25-Nov,1,2014,11,25,11,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152840839789076:0,One of the things we're thankful for this year. #holidaytruth   Tag a friend in the comments below who can relate and you both could win a $100 shopping spree to Banana Republic. Official Rules: http://on.fb.me/1rj9YI5,#holidaytruth,Photo,,11/25/2014 11:36,11952,0,,26451,0,1064,0.09,1041,441,51,48,474,,510,1533
26-Nov,26-Nov,1,2014,11,26,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152842704519076:0,Now that's a workout plan we can get behind. #holidaytruth  Tag a friend in the comments below who can relate and you both could win a $100 shopping spree to Banana Republic. Official Rules: http://on.fb.me/1rj9YI5,#holidaytruth,Photo,,11/26/2014 9:03,13872,0,,28317,0,1189,0.09,937,564,66,33,536,,485,1567
27-Nov,27-Nov,1,2014,11,27,8,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152844561299076:0,New family tradition? #holidaytruth  Tag a friend in the comments below who can relate and you both could win a $100 shopping spree to Banana Republic. Official Rules: http://on.fb.me/1rj9YI5,#holidaytruth,Photo,,11/27/2014 8:00,9916,0,,19820,0,773,0.08,654,338,42,29,311,,370,1034
28-Nov,28-Nov,2,2014,11,28,4,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152846348839076:0,Run don’t walk to Banana Republic today – 50% off 1 regular priced item (until 1pm) + 40% off for Black Friday! http://brstyl.es/IwpII6,Promotional ,Photo,,11/28/2014 4:58,20712,0,,37921,0,1038,0.05,25,255,27,208,188,,491,307
28-Nov,28-Nov,2,2014,11,28,9,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152846796594076:0,Here's to scoring a great deal for you AND for them :)  Tag a friend in the comments below who loves a good deal and you both could win a $100 shopping spree to Banana Republic. Official Rules:http://on.fb.me/1rj9YI5,#holidaytruth,Photo,,11/28/2014 9:45,14792,0,,31942,0,1071,0.07,841,495,59,73,367,,529,1395
30-Nov,30-Nov,1,2014,11,30,15,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152852154939076:0,Good thing I was an IT major...not #holidaytruth,#holidaytruth,Photo,,11/30/2014 15:07,5336,0,,12197,0,285,0.05,39,103,10,,100,,107,152
1-Dec,1-Dec,2,2014,12,1,8,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152854102884076:0,"Lucky you, it’s 40% off at bananarepublic.com for Cyber Monday.  Happy Shopping :)",Promotional / Holiday,Photo,,12/1/2014 8:56,17736,0,,37014,0,1129,0.06,6,302,14,203,467,,299,322
1-Dec,1-Dec,2,2014,12,1,12,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152854456759076:0,"Introducing xo Days! Now through Dec 7—shop great offers online & in-stores, plus special gifts from our partners each day!  Today, enjoy 60 days of complimentary Google Play music: http://brstyl.es/11JKM7c",xo Days,Photo,,12/1/2014 12:00,8356,0,,17152,0,622,0.07,9,169,24,43,326,,185,202
2-Dec,2-Dec,1,2014,12,2,11,Tue,0,3,https://www.facebook.com/video.php?v=10152856672484076,Marissa Webb shares her gifting tips for the season with The Coveteur. #xoMarissa http://brstyl.es/1yIbgma,#xoMarissa Video,Video,,12/2/2014 11:31,37984,0,,84148,0,1496,0.04,12,204,29,83,,601,1048,245
3-Dec,3-Dec,1,2014,12,3,12,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152858857789076:0,It's time to treat yourself to Julep nail polish! Get your free gift in-stores today only. http://brstyl.es/12kNkZl #xoDays,xo Days,Photo,,12/3/2014 12:48,8296,0,,17603,0,764,0.09,12,257,13,48,328,,214,282
4-Dec,4-Dec,1,2014,12,4,10,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152860621019076:0,"Have you stopped by a Banana Republic this week? There's a special goodie in store for you every day through Sunday.  Today, enjoy a sweet treat from Sugarpova. Learn more brstyl.es/12kNkZl",xo Days,Photo,,12/4/2014 10:50,8884,0,,18289,0,749,0.08,18,166,6,78,314,,277,190
5-Dec,5-Dec,1,2014,12,5,9,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152862469019076:0,Tis the season for believing in the power of mistletoe. Loving Who What Wear's #holidaytruth,#holidaytruth,Photo,,12/5/2014 9:25,6240,0,,11667,0,405,0.07,10,128,10,,244,,55,148
6-Dec,6-Dec,1,2014,12,6,8,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152864262694076:0,"When you're this cute, you get away with stuff like this... #holidaytruth",#holidaytruth,Photo,,12/6/2014 8:00,7000,0,,13017,0,564,0.08,16,232,18,,287,,89,266
7-Dec,7-Dec,1,2014,12,7,8,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152866352119076:0,"It's December, time to bundle up.   Shop the Navy Wool Peacoat now: http://brstyl.es/1yPC1TL",Women's  ,Photo,,12/7/2014 8:00,27440,0,,53253,0,1641,0.06,14,370,13,274,918,,333,397
8-Dec,8-Dec,1,2014,12,8,8,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152868629739076:0,It's Monday. Go find that magic!,Quote,Photo,,12/8/2014 8:13,9168,0,,18814,0,688,0.08,9,332,32,,304,,100,373
9-Dec,9-Dec,1,2014,12,9,8,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152871184509076:0,The Meelia Chelsea Boot is perfect for your holiday wish list.   Create your own wish list now: http://brstyl.es/1ywyH3s,Shoes / Wishlist,Photo,,12/9/2014 8:36,8776,0,,18187,0,643,0.07,11,220,12,35,331,,124,243
10-Dec,10-Dec,1,2014,12,10,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152873402329076:0,Making a statement with cool neutrals + soft textures this winter. http://brstyl.es/1Bi0tlf,Holiday,Photo,,12/10/2014 9:14,8584,0,,16844,0,745,0.09,20,258,16,44,345,,179,294
11-Dec,11-Dec,1,2014,12,11,9,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152875372779076:0,"This year, give the present everyone secretly wants: a Banana Republic gift card. http://brstyl.es/1yS0DMM",Gift Card,Photo,,12/11/2014 9:00,8836,0,,18058,0,639,0.07,18,294,12,38,273,,106,324
12-Dec,12-Dec,2,2014,12,12,8,Fri,0,6,https://www.facebook.com/media/set/?set=ms.c.eJxlzbsNADAMQsGNIsjHmP0Xi9KksNvTExA8M6W9TBuKwS9J7ypqTVYBm0Rv6jLaO%7E%3BDkAlpNILI%7E-.bps.a.10152877436064076.1073741846.15524934075&type=1,Creative Director Marissa Webb teamed up with The Coveteur to give you her fave picks for the holiday season.,Photo Album,Photo,,12/12/2014 8:18,22216,0,,46717,0,3084,0.14,3,75,,,792,,2708,78
12-Dec,12-Dec,2,2014,12,12,14,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152878340209076:0,Damsel In Dior is weekend-ready in our cozy + chic wool peacoat. Head over to http://bit.ly/1vJ8nw0 for a giveaway from #thenewBR,Influencer,Photo,,12/12/2014 14:32,9580,0,,20256,0,627,0.07,4,246,6,45,277,,123,256
13-Dec,13-Dec,1,2014,12,13,9,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152879978894076:0,"Say hello to our new premium denim. For the fit-obsessed, you're gonna want to try these on. http://brstyl.es/1g8Brpd",Premium Denim,Photo,,12/13/2014 9:00,30752,0,,61555,0,1882,0.06,16,383,17,637,697,,585,416
14-Dec,14-Dec,1,2014,12,14,8,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152882004699076:0,Perfect gift ideas for him. http://brstyl.es/1B2Cbc3,Lo-fi,Photo,,12/14/2014 8:00,15400,0,,31050,0,709,0.05,12,174,10,151,293,,175,196
15-Dec,15-Dec,1,2014,12,15,9,Mon,0,2,https://www.facebook.com/media/set/?set=ms.c.eJxljckNACAMwzZCTVt67L8Y8EJKn7EcGYKtVZ5o05aMhU80nIgZOxB2pAdxItXUurNGHe91AFGnIKM%7E-.bps.a.10152884718899076.1073741847.15524934075&type=1,Take a peek at Marissa Webb's fave moments from her trip to London for the British Fashion Awards. #xoMarissa,Photo Album,Photo,,12/15/2014 9:11,32256,0,,66616,0,5970,0.19,,48,1,,1218,,5474,49
16-Dec,16-Dec,1,2014,12,16,9,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152887080914076:0,Dark shades of black + gray top our #shoesday picks for him + her.   Shop the Adelia D'Orsay Pump: http://brstyl.es/1s5l0WN Shop the Jaxson Wool Sneaker: http://brstyl.es/YfnWCP,Shoes,Photo,,12/16/2014 9:00,9136,0,,18533,0,441,0.05,3,136,8,28,263,,56,147
17-Dec,17-Dec,1,2014,12,17,8,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152889475579076:0,"Leave anything to the #lastminute? We've got you covered, thanks to Shyp, deliv, TaskRabbit & Curb   Procrastinators in need of help, right this way ---> http://brstyl.es/13axNMG",Procrastinator's Event,Photo,,12/17/2014 8:19,7312,0,,14474,0,380,0.05,3,124,18,8,206,,61,145
18-Dec,18-Dec,1,2014,12,18,8,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152892518039076:0,"#lastminute shoppers, we've got you covered. deliv is offering free same day delivery in select stores through 12.22.  http://brstyl.es/13axNMG",Procrastinator's Event,Photo,,12/18/2014 8:35,8424,0,,16828,0,448,0.05,9,165,15,25,208,,74,189
19-Dec,19-Dec,1,2014,12,19,  ,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152895423154076:0,Need some #lastminute help with your holiday to-do list? TaskRabbit to the rescue! Pop by a store or click here for more info: http://brstyl.es/13axNMG,Procrastinator's Event,Photo,,12/19/2014 9:09,7828,0,,15686,0,406,0.05,13,157,6,22,203,,55,176
20-Dec,20-Dec,1,2014,12,20,8,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152897624039076:0,#lastminute shoppers rejoice! Our friends at Curb are giving a free ride to or from select Banana Republic stores now through 12.22 http://brstyl.es/13axNMG,Procrastinator's Event,Photo,,12/20/2014 8:00,9456,0,,19186,0,488,0.05,7,201,7,12,213,,100,215
21-Dec,21-Dec,1,2014,12,21,9,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152902039764076:0,Give him the gift of style + coziness.  Shop cardigan: http://brstyl.es/1zpwPIK Shop scarf: http://brstyl.es/1D4zP1a,Men's,Photo,,12/21/2014 9:00,13232,0,,26820,0,581,0.04,6,234,11,34,270,,105,251
22-Dec,22-Dec,1,2014,12,22,9,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152904525524076:0,"Hey #lastminute shoppers, today's the last day to reserve in store + receive free same day delivery in select stores only.   Learn more: http://brstyl.es/13EwDd2",Procrastinator's Event,Photo,,12/22/2014 9:00,8188,0,,16293,0,443,0.05,3,170,15,15,236,,49,188
23-Dec,23-Dec,1,2014,12,23,9,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152907805214076:0,Here's to making sure they get what they want this season  Give them a Banana Republic e-card: http://brstyl.es/1v5kFj9,Gift Card,Photo,,12/23/2014 9:03,8484,0,,17386,0,431,0.05,1,214,11,12,182,,54,226
24-Dec,24-Dec,1,2014,12,24,8,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152910353444076:0,Repeat after us: I promise not to peek.,Holiday,Photo,,12/24/2014 8:29,9596,0,,18547,0,493,0.05,11,272,10,,167,,89,293
25-Dec,25-Dec,1,2014,12,25,9,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152913129499076:0,Here's to a picture perfect Christmas!,Holiday,Photo,,12/25/2014 9:10,9092,0,,19699,0,464,0.05,7,233,7,,231,,47,247
26-Dec,26-Dec,1,2014,12,26,8,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152915550924076:0,What was your fave gift this season? These stackable bracelets are topping our list: http://brstyl.es/1mpwTDI,Accessories,Photo,,12/26/2014 8:00,9140,0,,20071,0,303,0.03,14,110,5,6,155,,46,129
27-Dec,27-Dec,1,2014,12,27,9,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152918050929076:0,Cozy knits are a must for him and her this season.   Shop women: http://brstyl.es/1AetcUl Shop men: http://brstyl.es/V4DGau,Product Detail,Photo,,12/27/2014 9:00,20792,0,,45285,0,940,0.05,16,201,7,167,493,,195,224
28-Dec,28-Dec,1,2014,12,28,9,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152920745324076:0,"Your New Years Eve glitz, right this way.   Shop the BR Monogram Sequin Cami: http://brstyl.es/1zp7HAS",Women's  ,Photo,,12/28/2014 9:00,15032,0,,31535,0,602,0.04,7,144,,114,247,,183,151
29-Dec,29-Dec,2,2014,12,29,3,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152922752754076,Banana Republic's cover photo,Cover Photo,Photo,,12/29/2014 3:50,10280,0,,20244,0,240,0.02,,,,,136,,122,0
29-Dec,29-Dec,2,2014,12,29,12,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152923729784076:0,They're here! Shop our new arrivals just in time for the new year. http://brstyl.es/149ieG1,Women's  ,Photo,,12/29/2014 12:04,14696,0,,32875,0,952,0.07,9,290,12,297,348,,163,311
30-Dec,30-Dec,1,2014,12,30,9,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152927176984076:0,"Guys, say hello to your 2015 wardrobe. http://brstyl.es/1m2MMNh",Men's,Photo,,12/30/2014 9:00,10300,0,,21814,0,595,0.06,11,280,20,53,232,,97,311
31-Dec,31-Dec,1,2014,12,31,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152933411634076:0,The perfect complement to your New Years Eve look. http://brstyl.es/1pVXpre,Accessories,Photo,,12/31/2014 9:00,8640,0,,18367,0,356,0.04,5,204,9,13,133,,33,218
1-Jan,1-Jan,1,2015,1,1,14,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152940473514076:0,"Say yes, see Paris, and other goals for 2015. You?",Lifestyle,Photo,,1/1/2015 14:53,14208,0,,31126,0,775,0.06,16,248,12,,506,,101,276
2-Jan,2-Jan,1,2015,1,2,9,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152946022319076:0,Stepping up our denim game for 2015.   Shop the Medium Wash Skinny Jean http://brstyl.es/1ztT7FH,Product Focus - Womens,Photo,,1/2/2015 9:30,15128,0,,31917,0,948,0.06,5,390,22,78,466,,123,417
4-Jan,4-Jan,1,2015,1,4,9,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152958163669076:0,Starting 2015 on the right foot in our Avery Boots: http://brstyl.es/1xq2tpP,Shoes,Photo,,1/4/2015 9:00,19440,0,,40920,0,907,0.05,5,273,14,120,451,,194,292
5-Jan,5-Jan,1,2015,1,5,8,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152965903989076:0,"""Coffee straight up?"" Yes please!   Shop our new graphic T's: http://brstyl.es/1Ap9lTG",Product Focus - Womens,Photo,,1/5/2015 8:30,18240,0,,37010,0,1189,0.07,19,363,26,300,465,,219,408
6-Jan,6-Jan,1,2015,1,6,9,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152969306909076:0,Is it Spring yet? Lusting over these light layers.   Shop new arrivals: http://brstyl.es/14hS17y,Product Focus - Womens,Photo,,1/6/2015 9:00,16864,0,,34465,0,945,0.06,16,312,16,193,406,,140,344
7-Jan,7-Jan,1,2015,1,7,10,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152971706934076:0,Layered looks for the new year.   Shop Shirt: http://brstyl.es/1xFGsmE Shop Blazer: http://brstyl.es/1AFVARY,Product Focus - Mens,Photo,,1/7/2015 10:11,10940,0,,22092,0,656,0.06,7,252,5,25,343,,92,264
9-Jan,9-Jan,1,2015,1,9,10,Fri,0,6,https://www.facebook.com/media/set/?set=ms.c.eJwzNDA0NbI0NzMwN7E0sDQwN9MzRIhYWJqgiViaoauxNACpAQAHag5z.bps.a.10152976074849076.1073741848.15524934075&type=1,Shop new premium denim.  Men: http://brstyl.es/1zXnLHL Women: http://brstyl.es/1DtmXRo,Photo Album,Photo,,1/9/2015 10:11,18776,0,,39944,0,1781,0.1,4,84,5,55,809,,1259,93
10-Jan,10-Jan,1,2015,1,10,8,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152977896244076:0,Accessorize with layers.    Add outerwear to your look: http://brstyl.es/1spl5ii,Product Focus - Womens,Photo,,1/10/2015 8:01,17984,0,,34488,0,940,0.05,16,307,10,120,465,,157,333
12-Jan,12-Jan,1,2015,1,12,10,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152982303694076:0,Starting the week off right.,Quote,Photo,,1/12/2015 10:44,10464,0,,21278,0,654,0.06,14,269,29,,326,,88,312
13-Jan,13-Jan,1,2015,1,13,11,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152984648999076:0,Dedicating this week to denim.   Shop by fit: http://brstyl.es/1zXnLHL,Lifestyle,Photo,,1/13/2015 11:41,8924,0,,18178,0,431,0.05,2,134,,20,255,,36,136
14-Jan,14-Jan,1,2015,1,14,10,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152986723094076:0,Here's your humpday bling.   Shop geometric jewelry: http://brstyl.es/1yk1ZA6,Accessories,Photo,,1/14/2015 10:19,9412,0,,19510,0,609,0.07,3,260,9,41,290,,60,272
15-Jan,15-Jan,1,2015,1,15,9,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152988669869076:0,Today's all about denim + must-have accessories.   Shop new arrivals for men: http://brstyl.es/1ymiZY5,Lay Down,Photo,,1/15/2015 9:34,7688,0,,14749,0,527,0.07,19,224,10,12,267,,58,253
16-Jan,16-Jan,1,2015,1,16,14,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152991140134076:0,Officially ready for the long weekend with the TM 1985 bag available in select stores. http://brstyl.es/1BqaI65,Accessories,Photo,,1/16/2015 14:00,12684,0,,26025,0,817,0.06,31,292,14,121,357,,187,337
17-Jan,17-Jan,1,2015,1,17,8,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152992530469076:0,Most wanted right now: A sweater for every day of the week. http://brstyl.es/V4DGau,Product Focus - Mens,Photo,,1/17/2015 8:00,24584,0,,48601,0,1257,0.05,15,309,7,252,524,,370,331
18-Jan,18-Jan,1,2015,1,18,9,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152995093144076:0,Pair these black pumps with a cuffed jean for that understated chic look.  Shop the Ninah Pump: http://brstyl.es/1xRWRCU,Shoes,Photo,,1/18/2015 9:00,16152,0,,33007,0,845,0.05,16,336,15,106,305,,172,367
19-Jan,19-Jan,1,2015,1,19,7,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152997482634076:0,Standing with love today and always. #MLKDay,Quote,Photo,,1/19/2015 7:55,13256,0,,26099,0,744,0.06,8,426,51,,272,,101,485
20-Jan,20-Jan,1,2015,1,20,9,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152999710689076:0,Layering with this Monogram LBD. http://brstyl.es/1Cf4bJJ,Product Focus - Womens,Photo,,1/20/2015 9:01,11200,0,,22124,0,690,0.06,20,308,15,38,316,,106,343
21-Jan,21-Jan,1,2015,1,21,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153002047109076:0,"Perfectly petite: give our new premium denim a try, no tailor needed. http://brstyl.es/1zwI9Vl",Petites,Photo,,1/21/2015 9:05,11160,0,,22357,0,564,0.05,4,190,5,78,229,,116,199
22-Jan,22-Jan,1,2015,1,22,10,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153004193859076:0,"Today's Motto, summed up perfectly in this tank.   Shop tops + tees: http://brstyl.es/1nbMkAx",Quote,Photo,,1/22/2015 10:04,8268,0,,16118,0,463,0.06,13,205,9,24,213,,51,227
23-Jan,23-Jan,1,2015,1,23,9,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153006007369076:0,"So many sunglasses, so little time. http://brstyl.es/188zzR1",Accessories,Photo,,1/23/2015 9:41,7720,0,,14827,0,367,0.05,3,132,5,15,213,,24,140
24-Jan,24-Jan,1,2015,1,24,9,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10153007903509076:0,Outerwear that works.  Shop our Navy Mac Jacket: http://brstyl.es/1t2OSE0,Product Focus - Mens,Photo,,1/24/2015 9:00,11660,0,,24072,0,531,0.05,5,179,9,58,262,,84,193
25-Jan,25-Jan,1,2015,1,25,10,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10153010058979076:0,Blush accessories are always a must.   Add our flap backpack to your weekend look: http://brstyl.es/15dC5Up,Accessories,Photo,,1/25/2015 10:00,16192,0,,33736,0,698,0.04,7,209,1,172,259,,158,217
26-Jan,26-Jan,1,2015,1,26,7,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10153011992529076:0,Always worth the wait.,Quote,Photo,,1/26/2015 7:56,8896,0,,18424,0,500,0.06,4,248,25,1,205,,94,277
27-Jan,27-Jan,1,2015,1,27,8,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10153014187554076:0,Slip into something stylish.   Shop our Brenna slip-ons: http://brstyl.es/1CbDDeE,Shoes,Photo,,1/27/2015 8:58,11424,0,,23216,0,640,0.06,6,213,2,139,246,,112,221
28-Jan,28-Jan,1,2015,1,28,11,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10153016529584076:0,It's time to accessorize with leather.   Shop men's accessories: http://brstyl.es/1zFi2aM,Accessories,Photo,,1/28/2015 11:20,9844,0,,19912,0,508,0.05,3,241,10,44,212,,72,254
29-Jan,29-Jan,1,2015,1,29,9,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10153018431009076:0,"Guys, here's how to mix chunky knits with leather.    Shop Jacket: http://brstyl.es/1ErBPNU Shop Sweater: http://brstyl.es/1L0yYjm",Product Focus - Mens,Photo,,1/29/2015 9:00,8436,0,,17063,0,448,0.05,2,200,10,19,199,,56,212
30-Jan,30-Jan,1,2015,1,30,9,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10153020432289076:0,"Ready for warmer weather, but until then we'll be wearing this vest: http://brstyl.es/1yJwm2Y",Product Focus - Womens,Photo,,1/30/2015 9:00,9292,0,,18674,0,589,0.06,5,261,13,37,257,,105,279
