id,blog_id,url,blog,fulldate,date,time,hour,notes,notes_mean,notes_index,post_frequency
640,1.34943E+11,http://adidasoriginals.tumblr.com/post/134942665981/created-for-a-nomadic-lifestyle-without-boundaries,adidas,2015-12-10 22:00:52 GMT,12/10/2015,22:00:52,22,116,166,0.698795181,4
641,1.34927E+11,http://adidasoriginals.tumblr.com/post/134927076961/introducing-nmd-the-past-empowers-the-future,adidas,2015-12-10 17:00:52 GMT,12/10/2015,17:00:52,17,84,166,0.506024096,4
642,1.34899E+11,http://adidasoriginals.tumblr.com/post/134899066769/tonight-in-nyc-were-taking-steps-into-the,adidas,2015-12-10 04:10:06 GMT,12/10/2015,4:10:06,4,152,166,0.915662651,4
643,1.34891E+11,http://adidasoriginals.tumblr.com/post/134891422849/introducing-nmd-designed-for-a-nomadic,adidas,2015-12-10 01:56:20 GMT,12/10/2015,1:56:20,1,116,166,0.698795181,4
644,1.34875E+11,http://adidasoriginals.tumblr.com/post/134875117415/red-and-blue-leads-the-way-to-the-future-of,adidas,2015-12-09 21:01:17 GMT,12/9/2015,21:01:17,21,66,166,0.397590361,1
645,1.34808E+11,http://adidasoriginals.tumblr.com/post/134807645415/the-city-is-ours-tomorrow-we-leave-our-mark-in,adidas,2015-12-08 20:00:39 GMT,12/8/2015,20:00:39,20,245,166,1.475903614,2
646,1.34791E+11,http://adidasoriginals.tumblr.com/post/134791014794/the-tides-changing-but-were-always-moving,adidas,2015-12-08 14:08:53 GMT,12/8/2015,14:08:53,14,96,166,0.578313253,2
647,1.34749E+11,http://adidasoriginals.tumblr.com/post/134748718214/get-ready-to-redefine-whats-new-nmd,adidas,2015-12-07 22:00:34 GMT,12/7/2015,22:00:34,22,152,166,0.915662651,4
648,1.34736E+11,http://adidasoriginals.tumblr.com/post/134735612514/a-piece-of-history-becomes-a-part-of-the-future,adidas,2015-12-07 18:00:40 GMT,12/7/2015,18:00:40,18,53,166,0.319277108,4
649,1.34716E+11,http://adidasoriginals.tumblr.com/post/134715654374/seek-urban-patterns-nmd,adidas,2015-12-07 08:45:01 GMT,12/7/2015,8:45:01,8,148,166,0.891566265,4
650,1.34716E+11,http://adidasoriginals.tumblr.com/post/134715581919/go-in-the-direction-of-the-reflection-nmd,adidas,2015-12-07 08:42:26 GMT,12/7/2015,8:42:26,8,116,166,0.698795181,4
651,1.34526E+11,http://adidasoriginals.tumblr.com/post/134526089483/pastel-tones-and-floral-prints-in-the-new-adidas,adidas,2015-12-04 14:00:51 GMT,12/4/2015,14:00:51,14,79,166,0.475903614,2
652,1.34524E+11,http://adidasoriginals.tumblr.com/post/134524000720/adidas-originals-and-farm-present-a-new-collection,adidas,2015-12-04 13:00:35 GMT,12/4/2015,13:00:35,13,121,166,0.728915663,2
653,1.34455E+11,http://adidasoriginals.tumblr.com/post/134455214349/the-new-york-spzl-pack-is-at-selected-retailers,adidas,2015-12-03 10:00:27 GMT,12/3/2015,10:00:27,10,150,166,0.903614458,1
654,1.33521E+11,http://adidasoriginals.tumblr.com/post/133521409469/adidas-originals-x-spezial-will-be-paying-tribute,adidas,2015-11-19 09:40:46 GMT,11/19/2015,9:40:46,9,219,166,1.319277108,1
655,1.33478E+11,http://adidasoriginals.tumblr.com/post/133478010616/adidas-originals-pharrell-williams-billionaire,adidas,2015-11-18 19:00:49 GMT,11/18/2015,19:00:49,19,167,166,1.006024096,4
656,1.3347E+11,http://adidasoriginals.tumblr.com/post/133469525441/adidas-originals-pharrell-williams-billionaire,adidas,2015-11-18 16:00:33 GMT,11/18/2015,16:00:33,16,131,166,0.789156627,4
657,1.33461E+11,http://adidasoriginals.tumblr.com/post/133460897673/adidas-originals-pharrell-williams-billionaire,adidas,2015-11-18 12:00:24 GMT,11/18/2015,12:00:24,12,83,166,0.5,4
658,1.33457E+11,http://adidasoriginals.tumblr.com/post/133457453724/adidas-originals-pharrell-williams-billionaire,adidas,2015-11-18 09:34:12 GMT,11/18/2015,9:34:12,9,108,166,0.65060241,4
659,1.32534E+11,http://adidasoriginals.tumblr.com/post/132534211680/join-in-with-adidastracksuitday-by-picking-up,adidas,2015-11-04 13:00:54 GMT,11/4/2015,13:00:54,13,323,166,1.945783133,2
660,1.3253E+11,http://adidasoriginals.tumblr.com/post/132530332449/keeping-things-cosy-join-in-as-we-celebrate,adidas,2015-11-04 10:42:43 GMT,11/4/2015,10:42:43,10,429,166,2.584337349,2
661,1.32401E+11,http://adidasoriginals.tumblr.com/post/132400718024/save-the-date-november-6th-2015,adidas,2015-11-02 12:02:56 GMT,11/2/2015,12:02:56,12,583,166,3.512048193,1
662,1.32107E+11,http://adidasoriginals.tumblr.com/post/132107058661/yeezyseason-1-quilted-camo-unisex-quilted,adidas,2015-10-28 22:00:43 GMT,10/28/2015,22:00:43,22,388,166,2.337349398,11
663,1.32104E+11,http://adidasoriginals.tumblr.com/post/132103519337/yeezyseason-1-shearling-jacket-soft-spanish,adidas,2015-10-28 21:01:00 GMT,10/28/2015,21:01:00,21,683,166,4.114457831,11
664,1.321E+11,http://adidasoriginals.tumblr.com/post/132099982771/yeezyseason-1-available-worldwide-tomorrow,adidas,2015-10-28 20:01:10 GMT,10/28/2015,20:01:10,20,147,166,0.885542169,11
665,1.32097E+11,http://adidasoriginals.tumblr.com/post/132096744090/yeezyseason-1-camo-tee-all-over-print-with,adidas,2015-10-28 19:01:09 GMT,10/28/2015,19:01:09,19,252,166,1.518072289,11
666,1.32094E+11,http://adidasoriginals.tumblr.com/post/132093737149/yeezyseason-1-available-worldwide-tomorrow,adidas,2015-10-28 18:00:42 GMT,10/28/2015,18:00:42,18,143,166,0.861445783,11
667,1.32091E+11,http://adidasoriginals.tumblr.com/post/132090902671/yeezyseason-1-available-worldwide-tomorrow,adidas,2015-10-28 17:00:38 GMT,10/28/2015,17:00:38,17,354,166,2.13253012,11
668,1.32088E+11,http://adidasoriginals.tumblr.com/post/132088150324/yeezyseason-1-available-worldwide-tomorrow,adidas,2015-10-28 16:01:00 GMT,10/28/2015,16:01:00,16,103,166,0.620481928,11
669,1.32085E+11,http://adidasoriginals.tumblr.com/post/132085431337/yeezyseason-1-available-worldwide-tomorrow,adidas,2015-10-28 15:00:35 GMT,10/28/2015,15:00:35,15,241,166,1.451807229,11
670,1.32083E+11,http://adidasoriginals.tumblr.com/post/132082919730/yeezyseason-1-available-worldwide-tomorrow,adidas,2015-10-28 14:00:37 GMT,10/28/2015,14:00:37,14,101,166,0.608433735,11
671,1.32081E+11,http://adidasoriginals.tumblr.com/post/132080626183/yeezyseason-1-available-worldwide-tomorrow,adidas,2015-10-28 13:00:44 GMT,10/28/2015,13:00:44,13,138,166,0.831325301,11
672,1.32079E+11,http://adidasoriginals.tumblr.com/post/132078585958/yeezyseason-1-long-fur-coat-italian-fabric,adidas,2015-10-28 12:01:05 GMT,10/28/2015,12:01:05,12,172,166,1.036144578,11
673,1.31808E+11,http://adidasoriginals.tumblr.com/post/131808361391/a-psychedelic-jumper-inspired-by-90s-goalkeepers,adidas,2015-10-24 13:00:32 GMT,10/24/2015,13:00:32,13,158,166,0.951807229,3
674,1.31801E+11,http://adidasoriginals.tumblr.com/post/131801098658/a-reversible-jacket-with-a-wavy-all-over-print,adidas,2015-10-24 09:00:18 GMT,10/24/2015,9:00:18,9,64,166,0.385542169,3
675,1.31799E+11,http://adidasoriginals.tumblr.com/post/131799413194/an-intense-marble-print-on-a-hooded-lightweight,adidas,2015-10-24 08:00:26 GMT,10/24/2015,8:00:26,8,163,166,0.981927711,3
676,1.31743E+11,http://adidasoriginals.tumblr.com/post/131743015889/adidas-originals-x-a-kind-of-guise-drops-october,adidas,2015-10-23 11:53:11 GMT,10/23/2015,11:53:11,11,146,166,0.879518072,1
677,1.31631E+11,http://adidasoriginals.tumblr.com/post/131631081868/winter-waves-imminent-adidas-originals-by-palace,adidas,2015-10-21 18:00:35 GMT,10/21/2015,18:00:35,18,42,166,0.253012048,11
678,1.31628E+11,http://adidasoriginals.tumblr.com/post/131628060108/winter-waves-imminent-adidas-originals-by-palace,adidas,2015-10-21 17:00:42 GMT,10/21/2015,17:00:42,17,51,166,0.307228916,11
